"","stateName","StateAbbrv","Year","OceanSector","NQ_establishments","NQ_employment","NQ_wages","NQ_rw","NQ_GDP","NQ_RealGDP","cpi_ref_year","GeoId","GeoName","GeoScale","OceanSect_Id","Establishments","Employment","Wages","GDP","RealGDP","NP_establishments","NP_employment","NP_wages","NP_GDP","NP_RealGDP"
"2471","New Hampshire","NH",2015,"Marine Construction",11,73,6463884,8555660.20543745,10000000,10000000,2024,33000,"New Hampshire","State",1,11,54,5251466,8814248,7475422,10,54,5251466,8000000,8000000
"2472","New Hampshire","NH",2015,"Marine Transportation",32,1429,79102755,104701180.356448,162000000,166000000,2024,33000,"New Hampshire","State",6,44,6742,671159334,0,0,9,142,7426107,15000000,16000000
"2473","New Hampshire","NH",2015,"Offshore Mineral Resources",18,108,6354058,8410293.81374505,11000000,12000000,2024,33000,"New Hampshire","State",3,18,0,0,0,0,NA,NA,NA,NA,NA
"2474","New Hampshire","NH",2015,"Ship and Boat Building",7,89,4108396,5437913.11108603,6000000,6000000,2024,33000,"New Hampshire","State",4,8,0,0,0,0,NA,NA,NA,NA,NA
"2475","New Hampshire","NH",2015,"Tourism and Recreation",426,6934,139081078,184089075.871474,313000000,333000000,2024,33000,"New Hampshire","State",5,465,7404,150310803,494293966,423919639,391,6289,126302507,277000000,295000000
"2476","New Hampshire","NH",2016,"Living Resources",24,314,17569425,22964026.8260508,74000000,71000000,2024,33000,"New Hampshire","State",2,33,293,18056636,0,0,16,144,8121049,14000000,14000000
"2477","New Hampshire","NH",2016,"Marine Construction",10,69,4457453,5826090.99952453,6000000,7000000,2024,33000,"New Hampshire","State",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478","New Hampshire","NH",2016,"Marine Transportation",31,1589,90018558,117658288.829391,162000000,164000000,2024,33000,"New Hampshire","State",6,49,7224,722635066,0,0,9,148,7233915,13000000,13000000
"2479","New Hampshire","NH",2016,"Offshore Mineral Resources",18,100,5894873,7704863.53211536,13000000,14000000,2024,33000,"New Hampshire","State",3,18,29,1364378,2367218,2980383,8,29,1364378,4000000,4000000
"2480","New Hampshire","NH",2016,"Ship and Boat Building",8,82,3856877,5041111.05131238,6000000,6000000,2024,33000,"New Hampshire","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2481","New Hampshire","NH",2016,"Tourism and Recreation",434,7113,150271855,196412048.061892,345000000,354000000,2024,33000,"New Hampshire","State",5,476,7624,162109426,367377040,319080786,397,6416,135775957,302000000,310000000
"2482","New Hampshire","NH",2017,"Living Resources",25,322,20690240,26478692.4798104,76000000,76000000,2024,33000,"New Hampshire","State",2,34,170,11508885,23319913,22329579,16,153,11061697,19000000,19000000
"2483","New Hampshire","NH",2017,"Marine Construction",9,79,5356856,6855529.14324762,8000000,8000000,2024,33000,"New Hampshire","State",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2484","New Hampshire","NH",2017,"Marine Transportation",33,1602,91837346,117530430.786374,119000000,119000000,2024,33000,"New Hampshire","State",6,51,7645,780651133,1218596594,1323334029,28,1564,88442067,114000000,114000000
"2485","New Hampshire","NH",2017,"Offshore Mineral Resources",15,101,6119796,7831915.28321402,12000000,12000000,2024,33000,"New Hampshire","State",3,15,30,1403998,2446099,2770281,7,30,1403998,3000000,3000000
"2486","New Hampshire","NH",2017,"Ship and Boat Building",8,106,5200962,6656020.94740557,8000000,8000000,2024,33000,"New Hampshire","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487","New Hampshire","NH",2017,"Tourism and Recreation",455,7746,170784624,218564573.010586,405000000,405000000,2024,33000,"New Hampshire","State",5,529,8821,197550491,479005026,405760871,448,7514,165563005,382000000,382000000
"2488","New Hampshire","NH",2018,"Living Resources",25,321,19732123,24651281.8292257,73000000,73000000,2024,33000,"New Hampshire","State",2,35,171,9497555,19209655,17912311,6,55,1620886,0,0
"2489","New Hampshire","NH",2018,"Marine Construction",9,62,3613312,4514100.5670119,5000000,5000000,2024,33000,"New Hampshire","State",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490","New Hampshire","NH",2018,"Marine Transportation",36,1680,102696863,128298876.22569,146000000,143000000,2024,33000,"New Hampshire","State",6,54,8332,869736930,1450161023,1583763731,31,1635,99007187,140000000,137000000
"2491","New Hampshire","NH",2018,"Offshore Mineral Resources",15,99,6028875,7531855.37792134,18000000,18000000,2024,33000,"New Hampshire","State",3,15,28,1358648,2387310,2574549,7,28,1358648,7000000,6000000
"2492","New Hampshire","NH",2018,"Ship and Boat Building",7,112,5947973,7430784.38159043,9000000,9000000,2024,33000,"New Hampshire","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493","New Hampshire","NH",2018,"Tourism and Recreation",420,7273,167520776,209283191.153513,418000000,403000000,2024,33000,"New Hampshire","State",5,490,8308,196134227,825169159,675781485,414,7045,162383674,394000000,381000000
"2494","New Hampshire","NH",2019,"Living Resources",26,317,18650819,22885439.228558,73000000,70000000,2024,33000,"New Hampshire","State",2,40,170,9513698,19071893,16891527,17,147,8578725,14000000,13000000
"2495","New Hampshire","NH",2019,"Marine Construction",9,61,3859007,4735184.52723212,6000000,5000000,2024,33000,"New Hampshire","State",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496","New Hampshire","NH",2019,"Marine Transportation",37,1695,106261503,130387899.334412,100000000,98000000,2024,33000,"New Hampshire","State",6,54,8855,929404526,1539456879,1690538663,32,1645,102247145,95000000,94000000
"2497","New Hampshire","NH",2019,"Offshore Mineral Resources",14,98,6359278,7803135.63985295,16000000,16000000,2024,33000,"New Hampshire","State",3,14,12,886742,1656552,1746746,4,12,886742,4000000,4000000
"2498","New Hampshire","NH",2019,"Ship and Boat Building",7,95,4985669,6117652.09889528,7000000,7000000,2024,33000,"New Hampshire","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","New Hampshire","NH",2019,"Tourism and Recreation",417,7277,173383258,212749474.199736,435000000,406000000,2024,33000,"New Hampshire","State",5,495,8449,205913144,537585689,427012039,418,7149,170298431,414000000,386000000
"2500","New Hampshire","NH",2020,"Living Resources",25,329,20151190,24420492.1138264,74000000,68000000,2024,33000,"New Hampshire","State",2,40,185,11289124,22550302,19840923,16,159,9952899,16000000,15000000
"2501","New Hampshire","NH",2020,"Marine Construction",10,57,4032673,4887049.77382512,5000000,5000000,2024,33000,"New Hampshire","State",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502","New Hampshire","NH",2020,"Marine Transportation",37,1792,109369170,132540505.217035,128000000,125000000,2024,33000,"New Hampshire","State",6,55,8912,999591524,1334983482,1466980902,27,1624,90741181,106000000,103000000
"2503","New Hampshire","NH",2020,"Offshore Mineral Resources",15,120,7887072,9558054.70639358,14000000,15000000,2024,33000,"New Hampshire","State",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2504","New Hampshire","NH",2020,"Ship and Boat Building",7,92,4826906,5849551.16470724,7000000,7000000,2024,33000,"New Hampshire","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2505","New Hampshire","NH",2020,"Tourism and Recreation",411,5703,145192590,175953600.012144,341000000,308000000,2024,33000,"New Hampshire","State",5,501,6571,170531788,391198069,299559535,416,5641,143372662,330000000,298000000
"2506","New Hampshire","NH",2021,"Living Resources",25,282,20317961,23521974.5059591,44000000,38000000,2024,33000,"New Hampshire","State",2,39,204,15613674,32110584.271,25825878.772,17,171,13438813,22000000,19000000
"2507","New Hampshire","NH",2021,"Marine Construction",12,56,4618955,5347335.94160571,6000000,5000000,2024,33000,"New Hampshire","State",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2508","New Hampshire","NH",2021,"Marine Transportation",37,1878,127589920,147710039.058995,158000000,149000000,2024,33000,"New Hampshire","State",6,55,8719,991274023,1372920937.6,1502876525.5,25,1711,109363127,133000000,125000000
"2509","New Hampshire","NH",2021,"Offshore Mineral Resources",15,124,8454785,9788051.30961026,15000000,16000000,2024,33000,"New Hampshire","State",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510","New Hampshire","NH",2021,"Ship and Boat Building",7,95,4718559,5462645.73667731,8000000,8000000,2024,33000,"New Hampshire","State",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2511","New Hampshire","NH",2021,"Tourism and Recreation",410,6266,174356547,201851465.802309,426000000,366000000,2024,33000,"New Hampshire","State",5,500,6390,189478226.87,501770835.12,372034862.22,343,5389,157472680,381000000,328000000
"2512","New Hampshire","NH",2022,"Living Resources",24,191,13182378,14131662.1915119,41000000,33000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,16,163,11448107,19000000,14000000
"2513","New Hampshire","NH",2022,"Marine Construction",10,66,6614695,7091030.02315811,9000000,7000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2514","New Hampshire","NH",2022,"Marine Transportation",41,2068,142093334,152325699.366247,175000000,144000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,29,1904,122176643,150000000,121000000
"2515","New Hampshire","NH",2022,"Offshore Mineral Resources",15,116,8213348,8804804.40788402,23000000,22000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2516","New Hampshire","NH",2022,"Ship and Boat Building",7,82,4421033,4739398.5423179,7000000,7000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2517","New Hampshire","NH",2022,"Tourism and Recreation",418,6845,200133609,214545545.782227,513000000,406000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,342,5799,177050143,453000000,358000000
"2518","New Hampshire","NH",2023,"Living Resources",24,175,12239866,12601139.59513,42000000,32000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,17,170,12084412,20000000,14000000
"2519","New Hampshire","NH",2023,"Marine Construction",10,67,6689953,6887414.68529503,9000000,6000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2520","New Hampshire","NH",2023,"Marine Transportation",41,2194,184859575,190315902.217219,210000000,150000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,28,2021,163042124,188000000,130000000
"2521","New Hampshire","NH",2023,"Offshore Mineral Resources",13,67,5244163,5398950.88708707,19000000,14000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2522","New Hampshire","NH",2023,"Ship and Boat Building",7,82,4603520,4739398.54231789,9000000,8000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523","New Hampshire","NH",2023,"Tourism and Recreation",449,7670,230940050,237756490.971606,614000000,441000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"2524","New Hampshire","NH",2024,"Living Resources",24,171,13815666,13815666,NA,NA,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","New Hampshire","NH",2024,"Marine Construction",9,70,7549135,7549135.69385566,NA,NA,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","New Hampshire","NH",2024,"Marine Transportation",43,2293,231325683,231325683.219178,NA,NA,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527","New Hampshire","NH",2024,"Offshore Mineral Resources",13,73,6562478,6562478.4118312,NA,NA,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528","New Hampshire","NH",2024,"Ship and Boat Building",8,93,5416455,5416455.47693474,NA,NA,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529","New Hampshire","NH",2024,"Tourism and Recreation",456,7800,242182195,242182195.828554,NA,NA,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530","New Jersey","NJ",2001,"Living Resources",218,1382,50128387,84544854.4385354,95000000,128000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531","New Jersey","NJ",2001,"Marine Construction",118,2124,137323271,243321323.110075,261000000,488000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532","New Jersey","NJ",2001,"Marine Transportation",682,30033,1291953883,2289196331.54354,1965000000,2221000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533","New Jersey","NJ",2001,"Offshore Mineral Resources",14,189,9522458,16872719.8452775,18000000,34000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534","New Jersey","NJ",2001,"Ship and Boat Building",33,2096,69339819,122862326.104169,128000000,181000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535","New Jersey","NJ",2001,"Tourism and Recreation",5426,65457,987237750,1749273767.54685,1841000000,2991000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536","New Jersey","NJ",2002,"Living Resources",193,1378,50217612,83380079.705419,91000000,123000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537","New Jersey","NJ",2002,"Marine Construction",125,2125,152838173,266558582.58372,294000000,524000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538","New Jersey","NJ",2002,"Marine Transportation",677,28477,1260460489,2198315739.81601,1909000000,2170000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539","New Jersey","NJ",2002,"Offshore Mineral Resources",18,234,13273966,23150561.7528188,28000000,53000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540","New Jersey","NJ",2002,"Ship and Boat Building",33,2089,72399935,126269659.430916,130000000,180000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541","New Jersey","NJ",2002,"Tourism and Recreation",5701,68034,1055023532,1840021847.91552,2032000000,3195000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542","New Jersey","NJ",2003,"Living Resources",200,1247,46203020,74305714.1635453,86000000,120000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543","New Jersey","NJ",2003,"Marine Construction",125,1712,98769601,168390270.830966,197000000,336000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544","New Jersey","NJ",2003,"Marine Transportation",672,28168,1297916155,2212790682.99908,1948000000,2242000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545","New Jersey","NJ",2003,"Offshore Mineral Resources",23,401,21795176,37158149.3930362,50000000,100000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2546","New Jersey","NJ",2003,"Ship and Boat Building",30,2067,75432348,128603065.928511,112000000,149000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547","New Jersey","NJ",2003,"Tourism and Recreation",6153,71919,1127755825,1922687821.17233,2079000000,3242000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2548","New Jersey","NJ",2004,"Living Resources",280,2586,94698138,155132252.317643,281000000,381000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549","New Jersey","NJ",2004,"Marine Construction",139,1878,108138132,179572268.016862,220000000,351000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550","New Jersey","NJ",2004,"Marine Transportation",731,29384,1455252170,2416565986.85592,2583000000,2823000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2551","New Jersey","NJ",2004,"Offshore Mineral Resources",70,994,56546268,93899731.9410604,165000000,304000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2552","New Jersey","NJ",2004,"Ship and Boat Building",28,2128,79314011,131707442.253348,116000000,151000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2553","New Jersey","NJ",2004,"Tourism and Recreation",6321,76546,1277855413,2121984072.64882,2433000000,3686000000,2024,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554","New Jersey","NJ",2005,"Living Resources",277,2436,89292037,141271554.358392,244000000,321000000,2024,34000,"New Jersey","State",2,231,1614,47726331,115115411,142213908,213,1338,42564438,82000000,110000000
"2555","New Jersey","NJ",2005,"Marine Construction",145,2046,131263615,210876297.137253,277000000,397000000,2024,34000,"New Jersey","State",1,157,2516,163390484,340944118,410969794,136,1932,123846690,261000000,375000000
"2556","New Jersey","NJ",2005,"Marine Transportation",721,29783,1617201749,2598050622.38924,3175000000,3488000000,2024,34000,"New Jersey","State",6,765,37055,2262333387,3796507146,3493802993,490,19178,797878949,1402000000,1334000000
"2557","New Jersey","NJ",2005,"Offshore Mineral Resources",68,1010,58928119,94668607.6653935,187000000,283000000,2024,34000,"New Jersey","State",3,75,845,47221536,136883984,237198862,17,248,15918698,38000000,55000000
"2558","New Jersey","NJ",2005,"Ship and Boat Building",25,2226,85306027,137044976.989629,154000000,194000000,2024,34000,"New Jersey","State",4,26,2226,85312627,150913791,172181466,5,371,13260042,20000000,26000000
"2559","New Jersey","NJ",2005,"Tourism and Recreation",6442,78807,1343528488,2158391819.75538,2524000000,3683000000,2024,34000,"New Jersey","State",5,6584,71840,1260460414,2374204608,2995144772,5566,69965,1181150863,2158000000,3182000000
"2560","New Jersey","NJ",2006,"Living Resources",267,2261,87073096,133354524.828256,241000000,313000000,2024,34000,"New Jersey","State",2,232,1410,42224064,103459988,127766906,188,1094,34140216,65000000,84000000
"2561","New Jersey","NJ",2006,"Marine Construction",146,1745,117425444,182756559.397737,240000000,314000000,2024,34000,"New Jersey","State",1,163,2103,140935954,284604578,314243710,124,1567,104288340,213000000,279000000
"2562","New Jersey","NJ",2006,"Marine Transportation",713,30905,1649829391,2567732611.02498,3410000000,3733000000,2024,34000,"New Jersey","State",6,778,38083,2307603355,3836466801,3614539681,486,21002,872895911,1491000000,1467000000
"2563","New Jersey","NJ",2006,"Offshore Mineral Resources",64,930,52904826,82339087.9595105,173000000,228000000,2024,34000,"New Jersey","State",3,71,838,45268485,137158663,207301652,28,556,30980783,93000000,124000000
"2564","New Jersey","NJ",2006,"Ship and Boat Building",28,2203,87157242,135648263.817963,150000000,183000000,2024,34000,"New Jersey","State",4,30,2203,87161730,149219277,165787797,9,450,18440853,29000000,36000000
"2565","New Jersey","NJ",2006,"Tourism and Recreation",6676,81716,1442365249,2244843197.59782,2728000000,3845000000,2024,34000,"New Jersey","State",5,6959,75411,1361531569,2568215376,3134982850,5702,71011,1224177813,2203000000,3159000000
"2566","New Jersey","NJ",2007,"Living Resources",260,2299,94728390,141385185.0861,237000000,302000000,2024,34000,"New Jersey","State",2,231,1293,43489739,98273369,118881610,205,1456,52539579,102000000,129000000
"2567","New Jersey","NJ",2007,"Marine Construction",145,1821,142014388,214858255.650628,283000000,351000000,2024,34000,"New Jersey","State",1,158,2104,158342390,312537866,325955508,125,1649,128312183,255000000,317000000
"2568","New Jersey","NJ",2007,"Marine Transportation",738,32584,1830505728,2769432534.59175,3593000000,3798000000,2024,34000,"New Jersey","State",6,785,39340,2517887841,4249225890,3897837887,512,23287,1038218152,1829000000,1691000000
